gender,trm_code,department,delivery,course_title,ath_team_member,grade,hours_attempted,hours_earned,career_gpa,sum,average_creditsper_year,course_count
0,0,55,0,152,1,2,3,3,3.44,302,75.5,132
0,0,55,0,152,1,2,3,3,3.44,302,75.5,132
0,5,7,0,7,1,6,2,2,3.44,302,75.5,132
0,5,7,0,7,1,6,2,2,3.44,302,75.5,132
0,5,9,3,528,1,4,3,3,3.44,302,75.5,132
0,5,9,3,528,1,4,3,3,3.44,302,75.5,132
0,5,14,0,74,1,15,0,0,3.44,302,75.5,132
0,5,14,0,74,1,15,0,0,3.44,302,75.5,132
0,5,20,0,346,1,2,3,3,3.44,302,75.5,132
0,5,20,0,346,1,2,3,3,3.44,302,75.5,132
0,5,36,0,252,1,2,3,3,3.44,302,75.5,132
0,5,36,0,252,1,2,3,3,3.44,302,75.5,132
0,5,39,0,96,1,2,4,4,3.44,302,75.5,132
0,5,39,0,96,1,2,4,4,3.44,302,75.5,132
0,5,53,0,611,1,0,1,1,3.44,302,75.5,132
0,5,53,0,611,1,0,1,1,3.44,302,75.5,132
0,0,0,0,459,1,2,3,3,3.44,302,75.5,132
0,0,0,0,459,1,2,3,3,3.44,302,75.5,132
0,0,9,0,471,1,4,3,3,3.44,302,75.5,132
0,0,9,0,471,1,4,3,3,3.44,302,75.5,132
0,0,14,0,74,1,15,0,0,3.44,302,75.5,132
0,0,14,0,74,1,15,0,0,3.44,302,75.5,132
0,0,20,0,385,1,0,3,3,3.44,302,75.5,132
0,0,20,0,385,1,0,3,3,3.44,302,75.5,132
0,0,36,0,252,1,2,3,3,3.44,302,75.5,132
0,0,36,0,252,1,2,3,3,3.44,302,75.5,132
0,0,39,0,32,1,4,3,3,3.44,302,75.5,132
0,0,39,0,32,1,4,3,3,3.44,302,75.5,132
0,0,53,0,611,1,0,1,1,3.44,302,75.5,132
0,0,53,0,611,1,0,1,1,3.44,302,75.5,132
0,5,0,0,460,1,0,3,3,3.44,302,75.5,132
0,5,0,0,460,1,0,3,3,3.44,302,75.5,132
0,5,9,0,334,1,2,3,3,3.44,302,75.5,132
0,5,9,0,334,1,2,3,3,3.44,302,75.5,132
0,5,14,0,74,1,13,0,0,3.44,302,75.5,132
0,5,14,0,74,1,13,0,0,3.44,302,75.5,132
0,5,14,0,24,1,2,2,2,3.44,302,75.5,132
0,5,14,0,24,1,2,2,2,3.44,302,75.5,132
0,5,36,0,251,1,2,2,2,3.44,302,75.5,132
0,5,36,0,251,1,2,2,2,3.44,302,75.5,132
0,5,36,0,34,1,4,2,2,3.44,302,75.5,132
0,5,36,0,34,1,4,2,2,3.44,302,75.5,132
0,5,53,0,611,1,0,1,1,3.44,302,75.5,132
0,5,53,0,611,1,0,1,1,3.44,302,75.5,132
0,0,9,0,502,1,2,3,3,3.44,302,75.5,132
0,0,9,0,502,1,2,3,3,3.44,302,75.5,132
0,0,9,0,354,1,2,3,3,3.44,302,75.5,132
0,0,9,0,354,1,2,3,3,3.44,302,75.5,132
0,0,14,0,74,1,15,0,0,3.44,302,75.5,132
0,0,14,0,74,1,15,0,0,3.44,302,75.5,132
0,0,44,0,199,1,0,3,3,3.44,302,75.5,132
0,0,44,0,199,1,0,3,3,3.44,302,75.5,132
0,0,46,2,19,1,6,3,3,3.44,302,75.5,132
0,0,46,2,19,1,6,3,3,3.44,302,75.5,132
0,0,53,0,611,1,0,1,1,3.44,302,75.5,132
0,0,53,0,611,1,0,1,1,3.44,302,75.5,132
0,0,64,0,632,1,0,1,1,3.44,302,75.5,132
0,0,64,0,632,1,0,1,1,3.44,302,75.5,132
0,5,9,0,505,1,4,3,3,3.44,302,75.5,132
0,5,9,0,505,1,4,3,3,3.44,302,75.5,132
0,5,9,0,367,1,0,3,3,3.44,302,75.5,132
0,5,9,0,367,1,0,3,3,3.44,302,75.5,132
0,5,9,0,269,1,15,3,3,3.44,302,75.5,132
0,5,9,0,269,1,15,3,3,3.44,302,75.5,132
0,5,9,0,67,1,5,3,3,3.44,302,75.5,132
0,5,9,0,67,1,5,3,3,3.44,302,75.5,132
0,5,9,1,325,1,5,3,3,3.44,302,75.5,132
0,5,9,1,325,1,5,3,3,3.44,302,75.5,132
0,5,14,0,74,1,13,0,0,3.44,302,75.5,132
0,5,14,0,74,1,13,0,0,3.44,302,75.5,132
0,5,53,0,611,1,0,1,1,3.44,302,75.5,132
0,5,53,0,611,1,0,1,1,3.44,302,75.5,132
0,6,0,3,364,1,4,3,3,3.44,302,75.5,132
0,6,0,3,364,1,4,3,3,3.44,302,75.5,132
0,6,9,3,375,1,2,3,3,3.44,302,75.5,132
0,6,9,3,375,1,2,3,3,3.44,302,75.5,132
0,6,9,3,368,1,4,3,3,3.44,302,75.5,132
0,6,9,3,368,1,4,3,3,3.44,302,75.5,132
0,6,9,3,246,1,2,3,3,3.44,302,75.5,132
0,6,9,3,246,1,2,3,3,3.44,302,75.5,132
0,0,9,3,367,1,4,3,3,3.44,302,75.5,132
0,0,9,3,367,1,4,3,3,3.44,302,75.5,132
0,0,9,3,422,1,2,3,3,3.44,302,75.5,132
0,0,9,3,422,1,2,3,3,3.44,302,75.5,132
0,0,9,3,568,1,4,3,3,3.44,302,75.5,132
0,0,9,3,568,1,4,3,3,3.44,302,75.5,132
0,0,20,3,366,1,4,3,3,3.44,302,75.5,132
0,0,20,3,366,1,4,3,3,3.44,302,75.5,132
0,5,9,3,429,1,5,3,3,3.44,302,75.5,132
0,5,9,3,429,1,5,3,3,3.44,302,75.5,132
0,5,9,3,348,1,4,3,3,3.44,302,75.5,132
0,5,9,3,348,1,4,3,3,3.44,302,75.5,132
0,5,9,3,59,1,0,3,3,3.44,302,75.5,132
0,5,9,3,59,1,0,3,3,3.44,302,75.5,132
0,0,0,0,459,1,0,3,3,3.91,312,78,138
0,0,0,0,459,1,0,3,3,3.91,312,78,138
0,0,9,0,64,1,0,3,3,3.91,312,78,138
0,0,9,0,64,1,0,3,3,3.91,312,78,138
0,0,14,0,74,1,15,0,0,3.91,312,78,138
0,0,14,0,74,1,15,0,0,3.91,312,78,138
0,0,28,0,176,1,15,1,1,3.91,312,78,138
0,0,28,0,176,1,15,1,1,3.91,312,78,138
0,0,36,0,251,1,0,3,3,3.91,312,78,138
0,0,36,0,251,1,0,3,3,3.91,312,78,138
0,0,53,0,611,1,0,1,1,3.91,312,78,138
0,0,53,0,611,1,0,1,1,3.91,312,78,138
0,0,53,0,613,1,0,1,1,3.91,312,78,138
0,0,53,0,613,1,0,1,1,3.91,312,78,138
0,0,64,0,144,1,2,3,3,3.91,312,78,138
0,0,64,0,144,1,2,3,3,3.91,312,78,138
0,5,0,0,460,1,2,3,3,3.91,312,78,138
0,5,0,0,460,1,2,3,3,3.91,312,78,138
0,5,13,0,293,1,0,2,2,3.91,312,78,138
0,5,13,0,293,1,0,2,2,3.91,312,78,138
0,5,14,0,74,1,15,0,0,3.91,312,78,138
0,5,14,0,74,1,15,0,0,3.91,312,78,138
0,5,36,0,251,1,0,2,2,3.91,312,78,138
0,5,36,0,251,1,0,2,2,3.91,312,78,138
0,5,36,0,35,1,0,2,2,3.91,312,78,138
0,5,36,0,35,1,0,2,2,3.91,312,78,138
0,5,53,0,613,1,0,1,1,3.91,312,78,138
0,5,53,0,613,1,0,1,1,3.91,312,78,138
0,5,59,0,196,1,0,3,3,3.91,312,78,138
0,5,59,0,196,1,0,3,3,3.91,312,78,138
0,5,64,0,144,1,0,3,3,3.91,312,78,138
0,5,64,0,144,1,0,3,3,3.91,312,78,138
0,0,7,0,138,1,0,4,4,3.91,312,78,138
0,0,7,0,138,1,0,4,4,3.91,312,78,138
0,0,9,0,355,1,2,3,3,3.91,312,78,138
0,0,9,0,355,1,2,3,3,3.91,312,78,138
0,0,14,0,74,1,15,0,0,3.91,312,78,138
0,0,14,0,74,1,15,0,0,3.91,312,78,138
0,0,15,0,299,1,0,3,3,3.91,312,78,138
0,0,15,0,299,1,0,3,3,3.91,312,78,138
0,0,20,0,385,1,0,3,3,3.91,312,78,138
0,0,20,0,385,1,0,3,3,3.91,312,78,138
0,0,53,0,613,1,0,1,1,3.91,312,78,138
0,0,53,0,613,1,0,1,1,3.91,312,78,138
0,0,64,0,632,1,0,1,1,3.91,312,78,138
0,0,64,0,632,1,0,1,1,3.91,312,78,138
0,5,7,0,138,1,0,4,4,3.91,312,78,138
0,5,7,0,138,1,0,4,4,3.91,312,78,138
0,5,9,0,246,1,0,3,3,3.91,312,78,138
0,5,9,0,246,1,0,3,3,3.91,312,78,138
0,5,14,0,74,1,15,0,0,3.91,312,78,138
0,5,14,0,74,1,15,0,0,3.91,312,78,138
0,5,14,0,24,1,0,2,2,3.91,312,78,138
0,5,14,0,24,1,0,2,2,3.91,312,78,138
0,5,20,0,346,1,0,3,3,3.91,312,78,138
0,5,20,0,346,1,0,3,3,3.91,312,78,138
0,5,39,0,96,1,0,4,4,3.91,312,78,138
0,5,39,0,96,1,0,4,4,3.91,312,78,138
0,5,53,0,613,1,0,1,1,3.91,312,78,138
0,5,53,0,613,1,0,1,1,3.91,312,78,138
0,0,6,0,242,1,0,3,3,3.91,312,78,138
0,0,6,0,242,1,0,3,3,3.91,312,78,138
0,0,6,0,243,1,0,1,1,3.91,312,78,138
0,0,6,0,243,1,0,1,1,3.91,312,78,138
0,0,9,0,209,1,0,3,3,3.91,312,78,138
0,0,9,0,209,1,0,3,3,3.91,312,78,138
0,0,14,0,74,1,15,0,0,3.91,312,78,138
0,0,14,0,74,1,15,0,0,3.91,312,78,138
0,0,36,0,252,1,2,3,3,3.91,312,78,138
0,0,36,0,252,1,2,3,3,3.91,312,78,138
0,0,46,0,372,1,0,3,3,3.91,312,78,138
0,0,46,0,372,1,0,3,3,3.91,312,78,138
0,0,53,0,613,1,0,1,1,3.91,312,78,138
0,0,53,0,613,1,0,1,1,3.91,312,78,138
0,5,6,3,382,1,0,1,1,3.91,312,78,138
0,5,6,3,382,1,0,1,1,3.91,312,78,138
0,5,7,0,230,1,6,3,3,3.91,312,78,138
0,5,7,0,230,1,6,3,3,3.91,312,78,138
0,5,9,3,528,1,0,3,3,3.91,312,78,138
0,5,9,3,528,1,0,3,3,3.91,312,78,138
0,5,9,0,334,1,0,3,3,3.91,312,78,138
0,5,9,0,334,1,0,3,3,3.91,312,78,138
0,5,9,0,199,1,0,3,3,3.91,312,78,138
0,5,9,0,199,1,0,3,3,3.91,312,78,138
0,5,14,0,74,1,15,0,0,3.91,312,78,138
0,5,14,0,74,1,15,0,0,3.91,312,78,138
0,5,36,0,252,1,2,3,3,3.91,312,78,138
0,5,36,0,252,1,2,3,3,3.91,312,78,138
0,5,53,0,613,1,0,1,1,3.91,312,78,138
0,5,53,0,613,1,0,1,1,3.91,312,78,138
0,0,9,0,471,1,2,3,3,3.91,312,78,138
0,0,9,0,471,1,2,3,3,3.91,312,78,138
0,0,9,0,269,1,15,3,3,3.91,312,78,138
0,0,9,0,269,1,15,3,3,3.91,312,78,138
0,0,14,0,74,1,15,0,0,3.91,312,78,138
0,0,14,0,74,1,15,0,0,3.91,312,78,138
0,0,39,0,32,1,2,3,3,3.91,312,78,138
0,0,39,0,32,1,2,3,3,3.91,312,78,138
0,0,53,0,613,1,0,1,1,3.91,312,78,138
0,0,53,0,613,1,0,1,1,3.91,312,78,138
0,0,55,0,152,1,0,3,3,3.91,312,78,138
0,0,55,0,152,1,0,3,3,3.91,312,78,138
0,5,7,0,7,1,0,2,2,3.91,312,78,138
0,5,7,0,7,1,0,2,2,3.91,312,78,138
0,5,9,0,423,1,0,3,3,3.91,312,78,138
0,5,9,0,423,1,0,3,3,3.91,312,78,138
0,5,9,0,367,1,0,3,3,3.91,312,78,138
0,5,9,0,367,1,0,3,3,3.91,312,78,138
0,5,9,0,269,1,15,2,2,3.91,312,78,138
0,5,9,0,269,1,15,2,2,3.91,312,78,138
0,5,9,0,67,1,0,3,3,3.91,312,78,138
0,5,9,0,67,1,0,3,3,3.91,312,78,138
0,5,9,1,325,1,0,3,3,3.91,312,78,138
0,5,9,1,325,1,0,3,3,3.91,312,78,138
0,5,14,0,74,1,15,0,0,3.91,312,78,138
0,5,14,0,74,1,15,0,0,3.91,312,78,138
0,6,0,3,364,1,2,3,3,3.91,312,78,138
0,6,0,3,364,1,2,3,3,3.91,312,78,138
0,6,9,3,246,1,0,3,3,3.91,312,78,138
0,6,9,3,246,1,0,3,3,3.91,312,78,138
0,0,9,3,367,1,0,3,3,3.91,312,78,138
0,0,9,3,367,1,0,3,3,3.91,312,78,138
0,0,9,3,422,1,0,3,3,3.91,312,78,138
0,0,9,3,422,1,0,3,3,3.91,312,78,138
0,0,9,3,568,1,0,3,3,3.91,312,78,138
0,0,9,3,568,1,0,3,3,3.91,312,78,138
0,0,20,3,366,1,0,3,3,3.91,312,78,138
0,0,20,3,366,1,0,3,3,3.91,312,78,138
0,5,9,3,429,1,0,3,3,3.91,312,78,138
0,5,9,3,429,1,0,3,3,3.91,312,78,138
0,5,9,3,348,1,0,3,3,3.91,312,78,138
0,5,9,3,348,1,0,3,3,3.91,312,78,138
0,5,9,3,59,1,0,3,3,3.91,312,78,138
0,5,9,3,59,1,0,3,3,3.91,312,78,138
0,6,9,3,375,1,0,3,3,3.91,312,78,138
0,6,9,3,375,1,0,3,3,3.91,312,78,138
0,6,9,3,368,1,0,3,3,3.91,312,78,138
0,6,9,3,368,1,0,3,3,3.91,312,78,138
0,0,7,0,138,1,0,4,4,3.92,128,32,59
0,0,9,0,64,1,0,3,3,3.92,128,32,59
0,0,14,0,74,1,15,0,0,3.92,128,32,59
0,0,28,0,176,1,15,1,1,3.92,128,32,59
0,0,36,0,251,1,0,3,3,3.92,128,32,59
0,0,53,0,611,1,0,1,1,3.92,128,32,59
0,0,64,0,144,1,2,3,3,3.92,128,32,59
0,5,7,0,138,1,2,4,4,3.92,128,32,59
0,5,14,0,74,1,15,0,0,3.92,128,32,59
0,5,36,0,251,1,0,2,2,3.92,128,32,59
0,5,36,0,461,1,0,2,2,3.92,128,32,59
0,5,39,0,96,1,0,4,4,3.92,128,32,59
0,5,53,0,611,1,0,1,1,3.92,128,32,59
0,5,64,0,144,1,2,3,3,3.92,128,32,59
0,0,0,0,459,1,0,3,3,3.92,128,32,59
0,0,14,0,74,1,15,0,0,3.92,128,32,59
0,0,15,0,299,1,0,3,3,3.92,128,32,59
0,0,20,0,385,1,0,3,3,3.92,128,32,59
0,0,36,0,252,1,2,3,3,3.92,128,32,59
0,0,53,0,611,1,0,1,1,3.92,128,32,59
0,0,55,0,152,1,0,3,3,3.92,128,32,59
0,5,0,0,460,1,2,3,3,3.92,128,32,59
0,5,14,0,74,1,13,0,0,3.92,128,32,59
0,5,14,0,24,1,0,2,2,3.92,128,32,59
0,5,20,0,346,1,0,3,3,3.92,128,32,59
0,5,21,0,509,1,2,3,3,3.92,128,32,59
0,5,36,0,252,1,0,3,3,3.92,128,32,59
0,5,53,0,611,1,0,1,1,3.92,128,32,59
0,5,64,0,632,1,0,1,1,3.92,128,32,59
0,0,6,0,462,1,0,3,3,3.92,128,32,59
0,0,6,0,463,1,0,1,1,3.92,128,32,59
0,0,9,0,471,1,0,3,3,3.92,128,32,59
0,0,9,0,209,1,2,3,3,3.92,128,32,59
0,0,14,0,74,1,15,0,0,3.92,128,32,59
0,0,46,0,372,1,0,3,3,3.92,128,32,59
0,0,53,0,611,1,0,1,1,3.92,128,32,59
0,0,63,0,177,1,0,4,4,3.92,128,32,59
0,5,9,3,528,1,0,3,3,3.92,128,32,59
0,5,9,0,334,1,0,3,3,3.92,128,32,59
0,5,9,0,199,1,0,3,3,3.92,128,32,59
0,5,13,0,532,1,0,2,2,3.92,128,32,59
0,5,14,0,74,1,15,0,0,3.92,128,32,59
0,5,53,0,611,1,0,1,1,3.92,128,32,59
0,5,63,0,177,1,2,4,4,3.92,128,32,59
0,0,7,0,75,1,0,2,2,3.92,128,32,59
0,0,9,0,246,1,2,3,3,3.92,128,32,59
0,0,9,0,354,1,0,3,3,3.92,128,32,59
0,0,9,0,269,1,15,2,2,3.92,128,32,59
0,0,14,0,74,1,13,0,0,3.92,128,32,59
0,0,39,0,32,1,0,3,3,3.92,128,32,59
0,0,53,0,611,1,0,1,1,3.92,128,32,59
0,0,63,0,513,1,0,3,3,3.92,128,32,59
0,5,9,0,423,1,0,3,3,3.92,128,32,59
0,5,9,0,367,1,0,3,3,3.92,128,32,59
0,5,9,0,269,1,15,1,1,3.92,128,32,59
0,5,9,0,67,1,0,3,3,3.92,128,32,59
0,5,14,0,74,1,15,0,0,3.92,128,32,59
0,5,53,0,611,1,0,1,1,3.92,128,32,59
0,5,63,0,513,1,2,3,3,3.92,128,32,59
1,0,9,0,64,1,0,3,3,3.81,127,31.75,59
1,0,13,0,532,1,0,2,2,3.81,127,31.75,59
1,0,14,0,74,1,15,0,0,3.81,127,31.75,59
1,0,28,3,176,1,15,1,1,3.81,127,31.75,59
1,0,36,0,251,1,0,3,3,3.81,127,31.75,59
1,0,53,0,614,1,0,1,1,3.81,127,31.75,59
1,0,64,0,144,1,2,3,3,3.81,127,31.75,59
1,5,14,0,74,1,15,0,0,3.81,127,31.75,59
1,5,15,0,474,1,0,4,4,3.81,127,31.75,59
1,5,36,0,251,1,0,2,2,3.81,127,31.75,59
1,5,36,0,35,1,0,2,2,3.81,127,31.75,59
1,5,39,0,96,1,0,4,4,3.81,127,31.75,59
1,5,53,0,614,1,0,1,1,3.81,127,31.75,59
1,5,64,0,234,1,0,3,3,3.81,127,31.75,59
1,0,0,0,459,1,2,3,3,3.81,127,31.75,59
1,0,7,0,138,1,0,4,4,3.81,127,31.75,59
1,0,14,0,74,1,15,0,0,3.81,127,31.75,59
1,0,14,0,24,1,0,2,2,3.81,127,31.75,59
1,0,20,0,385,1,0,3,3,3.81,127,31.75,59
1,0,36,0,252,1,2,3,3,3.81,127,31.75,59
1,0,53,0,614,1,0,1,1,3.81,127,31.75,59
1,5,0,0,460,1,4,3,3,3.81,127,31.75,59
1,5,7,0,138,1,5,4,4,3.81,127,31.75,59
1,5,14,0,74,1,15,0,0,3.81,127,31.75,59
1,5,20,0,346,1,0,3,3,3.81,127,31.75,59
1,5,36,0,252,1,2,3,3,3.81,127,31.75,59
1,5,53,0,614,1,0,1,1,3.81,127,31.75,59
1,5,55,0,152,1,0,3,3,3.81,127,31.75,59
1,0,6,3,242,1,15,3,3,3.81,127,31.75,59
1,0,6,0,243,1,15,1,1,3.81,127,31.75,59
1,0,9,0,471,1,0,3,3,3.81,127,31.75,59
1,0,9,0,209,1,0,3,3,3.81,127,31.75,59
1,0,14,0,74,1,15,0,0,3.81,127,31.75,59
1,0,15,0,262,1,4,3,3,3.81,127,31.75,59
1,0,46,0,372,1,0,3,3,3.81,127,31.75,59
1,0,53,0,614,1,0,1,1,3.81,127,31.75,59
1,0,64,0,632,1,0,1,1,3.81,127,31.75,59
1,5,9,0,334,1,0,3,3,3.81,127,31.75,59
1,5,9,0,199,1,2,3,3,3.81,127,31.75,59
1,5,14,0,74,1,15,0,0,3.81,127,31.75,59
1,5,15,0,98,1,2,3,3,3.81,127,31.75,59
1,5,39,0,32,1,0,3,3,3.81,127,31.75,59
1,5,53,0,614,1,0,1,1,3.81,127,31.75,59
1,0,7,0,204,1,2,2,2,3.81,127,31.75,59
1,0,9,0,246,1,2,3,3,3.81,127,31.75,59
1,0,9,0,354,1,0,3,3,3.81,127,31.75,59
1,0,9,0,269,1,15,3,3,3.81,127,31.75,59
1,0,14,0,74,1,13,0,0,3.81,127,31.75,59
1,0,15,0,277,1,2,3,3,3.81,127,31.75,59
1,0,15,3,431,1,2,3,3,3.81,127,31.75,59
1,0,53,0,614,1,0,1,1,3.81,127,31.75,59
1,5,9,0,423,1,0,3,3,3.81,127,31.75,59
1,5,9,0,367,1,2,3,3,3.81,127,31.75,59
1,5,9,0,269,1,15,2,2,3.81,127,31.75,59
1,5,9,0,67,1,2,3,3,3.81,127,31.75,59
1,5,14,0,74,1,13,0,0,3.81,127,31.75,59
1,5,15,0,337,1,5,3,3,3.81,127,31.75,59
1,5,15,0,482,1,0,1,1,3.81,127,31.75,59
1,5,53,0,614,1,0,1,1,3.81,127,31.75,59
0,0,9,0,64,1,2,3,3,3.44,140,35,63
0,0,14,0,74,1,15,0,0,3.44,140,35,63
0,0,15,0,299,1,5,3,3,3.44,140,35,63
0,0,28,0,176,1,15,1,1,3.44,140,35,63
0,0,39,0,266,1,16,4,4,3.44,140,35,63
0,0,64,0,144,1,4,3,3,3.44,140,35,63
0,5,7,0,138,1,5,4,4,3.44,140,35,63
0,5,14,0,74,1,15,0,0,3.44,140,35,63
0,5,36,0,251,1,2,2,2,3.44,140,35,63
0,5,36,0,461,1,0,2,2,3.44,140,35,63
0,5,39,0,96,1,6,4,4,3.44,140,35,63
0,5,53,0,23,1,0,1,1,3.44,140,35,63
0,5,64,0,144,1,5,3,3,3.44,140,35,63
0,0,0,0,459,1,0,3,3,3.44,140,35,63
0,0,7,0,138,1,5,4,4,3.44,140,35,63
0,0,7,0,204,1,2,2,2,3.44,140,35,63
0,0,14,0,74,1,15,0,0,3.44,140,35,63
0,0,20,0,385,1,0,3,3,3.44,140,35,63
0,0,36,0,251,1,2,3,3,3.44,140,35,63
0,0,36,0,252,1,5,3,3,3.44,140,35,63
0,0,53,0,23,1,0,1,1,3.44,140,35,63
0,5,0,0,460,1,8,3,3,3.44,140,35,63
0,5,14,0,74,1,13,0,0,3.44,140,35,63
0,5,14,0,24,1,0,2,2,3.44,140,35,63
0,5,20,0,346,1,0,3,3,3.44,140,35,63
0,5,21,0,509,1,2,3,3,3.44,140,35,63
0,5,36,0,252,1,2,3,3,3.44,140,35,63
0,5,53,0,640,1,0,1,1,3.44,140,35,63
0,5,55,0,152,1,0,3,3,3.44,140,35,63
0,5,64,0,632,1,4,1,1,3.44,140,35,63
0,0,6,0,462,1,4,3,3,3.44,140,35,63
0,0,6,0,463,1,4,1,1,3.44,140,35,63
0,0,9,0,471,1,5,3,3,3.44,140,35,63
0,0,9,0,22,1,5,3,3,3.44,140,35,63
0,0,14,0,74,1,15,0,0,3.44,140,35,63
0,0,46,0,372,1,0,3,3,3.44,140,35,63
0,0,53,0,640,1,0,1,1,3.44,140,35,63
0,0,53,0,23,1,0,1,1,3.44,140,35,63
0,0,63,0,177,1,4,4,4,3.44,140,35,63
0,5,9,0,334,1,0,3,3,3.44,140,35,63
0,5,9,0,199,1,2,3,3,3.44,140,35,63
0,5,13,0,532,1,0,2,2,3.44,140,35,63
0,5,14,0,74,1,15,0,0,3.44,140,35,63
0,5,53,0,640,1,0,1,1,3.44,140,35,63
0,5,63,0,177,1,7,4,4,3.44,140,35,63
0,0,0,0,269,1,15,3,3,3.44,140,35,63
0,0,9,0,502,1,0,3,3,3.44,140,35,63
0,0,9,0,354,1,4,3,3,3.44,140,35,63
0,0,14,0,74,1,15,0,0,3.44,140,35,63
0,0,15,0,551,1,8,3,3,3.44,140,35,63
0,0,39,0,32,1,2,3,3,3.44,140,35,63
0,0,41,0,87,1,4,1,1,3.44,140,35,63
0,0,63,0,513,1,4,3,3,3.44,140,35,63
0,5,9,3,528,1,0,3,3,3.44,140,35,63
0,5,9,0,505,1,5,3,3,3.44,140,35,63
0,5,9,0,367,1,0,3,3,3.44,140,35,63
0,5,9,0,67,1,2,3,3,3.44,140,35,63
0,5,14,0,74,1,15,0,0,3.44,140,35,63
0,5,31,0,573,1,15,1,1,3.44,140,35,63
0,5,53,0,640,1,0,1,1,3.44,140,35,63
0,5,63,0,513,1,15,3,3,3.44,140,35,63
0,6,31,0,573,1,15,1,1,3.44,140,35,63
0,6,35,0,324,1,4,3,3,3.44,140,35,63
0,0,12,0,318,1,4,5,5,3.74,150,37.5,62
0,0,14,0,74,1,15,0,0,3.74,150,37.5,62
0,0,28,3,176,1,15,1,1,3.74,150,37.5,62
0,0,53,0,616,1,0,1,1,3.74,150,37.5,62
0,0,63,0,177,1,0,4,4,3.74,150,37.5,62
0,0,64,0,144,1,2,3,3,3.74,150,37.5,62
0,5,6,3,382,1,0,1,1,3.74,150,37.5,62
0,5,6,0,193,1,4,4,4,3.74,150,37.5,62
0,5,12,0,318,1,4,5,5,3.74,150,37.5,62
0,5,14,0,74,1,15,0,0,3.74,150,37.5,62
0,5,51,0,414,1,2,3,3,3.74,150,37.5,62
0,5,64,0,144,1,0,3,3,3.74,150,37.5,62
0,0,6,0,238,1,4,4,4,3.74,150,37.5,62
0,0,6,0,239,1,4,1,1,3.74,150,37.5,62
0,0,14,0,74,1,15,0,0,3.74,150,37.5,62
0,0,26,0,547,1,0,3,3,3.74,150,37.5,62
0,0,36,0,251,1,2,3,3,3.74,150,37.5,62
0,0,53,0,616,1,0,1,1,3.74,150,37.5,62
0,0,55,0,152,1,0,3,3,3.74,150,37.5,62
0,5,6,0,240,1,0,4,4,3.74,150,37.5,62
0,5,6,0,241,1,0,1,1,3.74,150,37.5,62
0,5,14,0,74,1,15,0,0,3.74,150,37.5,62
0,5,36,0,251,1,0,2,2,3.74,150,37.5,62
0,5,36,0,36,1,0,2,2,3.74,150,37.5,62
0,5,56,0,308,1,0,3,3,3.74,150,37.5,62
0,5,56,0,309,1,0,1,1,3.74,150,37.5,62
0,5,59,0,196,1,0,3,3,3.74,150,37.5,62
0,0,7,0,138,1,0,4,4,3.74,150,37.5,62
0,0,13,3,532,1,0,2,2,3.74,150,37.5,62
0,0,14,0,74,1,15,0,0,3.74,150,37.5,62
0,0,26,0,323,1,0,3,3,3.74,150,37.5,62
0,0,26,0,54,1,0,2,2,3.74,150,37.5,62
0,0,36,0,252,1,0,3,3,3.74,150,37.5,62
0,0,53,0,616,1,0,1,1,3.74,150,37.5,62
0,5,7,0,138,1,0,4,4,3.74,150,37.5,62
0,5,14,0,74,1,15,0,0,3.74,150,37.5,62
0,5,14,0,24,1,0,2,2,3.74,150,37.5,62
0,5,26,0,158,1,4,4,4,3.74,150,37.5,62
0,5,36,0,252,1,0,3,3,3.74,150,37.5,62
0,5,39,0,32,1,0,3,3,3.74,150,37.5,62
0,6,26,0,269,1,15,4,4,3.74,150,37.5,62
0,0,7,0,204,1,0,2,2,3.74,150,37.5,62
0,0,14,0,74,1,15,0,0,3.74,150,37.5,62
0,0,15,0,277,1,5,3,3,3.74,150,37.5,62
0,0,21,0,509,1,0,3,3,3.74,150,37.5,62
0,0,26,0,53,1,0,3,3,3.74,150,37.5,62
0,0,53,0,616,1,0,1,1,3.74,150,37.5,62
0,0,55,0,537,1,0,3,3,3.74,150,37.5,62
0,5,14,0,74,1,15,0,0,3.74,150,37.5,62
0,5,26,0,159,1,0,3,3,3.74,150,37.5,62
0,0,9,3,367,1,0,3,3,3.74,150,37.5,62
0,0,9,3,422,1,0,3,3,3.74,150,37.5,62
0,0,9,3,568,1,0,3,3,3.74,150,37.5,62
0,0,20,3,366,1,0,3,3,3.74,150,37.5,62
0,5,9,3,429,1,0,3,3,3.74,150,37.5,62
0,5,9,3,325,1,0,3,3,3.74,150,37.5,62
0,5,9,3,348,1,0,3,3,3.74,150,37.5,62
0,5,9,3,59,1,0,3,3,3.74,150,37.5,62
0,6,0,3,364,1,0,3,3,3.74,150,37.5,62
0,6,9,3,375,1,0,3,3,3.74,150,37.5,62
0,6,9,3,368,1,0,3,3,3.74,150,37.5,62
0,6,9,3,246,1,0,3,3,3.74,150,37.5,62
1,5,0,3,459,1,0,3,3,3.73,204,51,66
1,5,0,3,459,1,0,3,3,3.73,204,51,66
1,5,0,3,460,1,0,3,3,3.73,204,51,66
1,5,0,3,460,1,0,3,3,3.73,204,51,66
1,5,36,3,296,1,0,2,2,3.73,204,51,66
1,5,36,3,296,1,0,2,2,3.73,204,51,66
1,6,7,3,138,1,2,4,4,3.73,204,51,66
