ID,ENTRY_DTE,EXIT_DTE,EXIT_REASON,DEGREE_DESC,MAJOR_MINOR_DESC,career_gpa
6318B8A6-33EB-4B0C-9897-0C633D1C1C05,,6/12/1998,Graduated,Bachelor of Arts,Elementary Education,3.9
D825D96D-494F-4A7C-981B-0C704F2143CC,8/20/2015,5/7/2016,Graduated,Master of Arts,Teaching,3.97
4ACC9F36-32CE-4DC5-ADDA-0C707B7A94EC,8/10/2017,12/15/2017,,Bachelor of Science,Nursing,3.85
BB55039E-DA28-4752-AE4A-0C784C3E5AA0,9/1/2017,5/11/2019,Graduated,Bachelor of Science,Contemp. Music ind,3.55
C16CA790-9F5D-48E7-8A59-0C7F934B9CA7,,6/11/2004,Graduated,Bachelor of Arts,Teacher Education,4.03
A4988463-BAB3-45D1-80F2-0C8F11C17538,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,3.75
12DEF1E2-CC1A-4AD2-9649-0CB1193C90C7,,12/11/2009,Graduated,Bachelor of Arts,Health Care Administration,3.73
3F6D25F6-188E-4D29-B56F-0CB64EA57CE8,9/15/2014,12/11/2015,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.83
3F6D25F6-188E-4D29-B56F-0CB64EA57CE8,1/13/2014,5/10/2014,,Bachelor of Science,Teacher Education,3.56
399F5DB4-FB89-4076-B426-0CBA1BDAAC9B,10/12/2011,8/25/2013,,Bachelor of Arts,Psychology,3.89
F0ED07AE-3988-4577-B269-0CBA98CA70E6,12/10/2013,12/12/2014,Graduated,Bachelor of Arts,Psychology,3.82
99995FFE-1AE7-456D-AC66-0CED6989BC99,,5/6/2005,Graduated,Bachelor of Arts,Teacher Education,3.84
73CCD6B0-1BEA-4A0B-9267-0D1DB7509A6A,8/23/2018,8/17/2018,Graduated,Bachelor of Science,Business Administration,4
B5A365FF-8894-4EA0-8566-0D225974D63E,8/5/2014,5/6/2016,,Bachelor of Science,Biology,2.65
40A1141E-B3EB-44DC-80AD-0D36F178DF71,,6/13/1997,Graduated,Undergraduate Certificate,Elementary Education,4.07
7A41067C-4174-4DA2-A666-0D3FE181E7DC,8/12/2013,2/18/2014,,Bachelor of Arts,Accounting,2.45
C71BC1EE-7763-4ACA-AA84-0D784590015A,7/31/2012,5/10/2013,,Bachelor of Arts,Accounting,1.75
55F38BA6-BEC3-47D0-BF3E-0DA42D151875,9/23/2016,8/11/2017,,Bachelor of Science,Nursing,3.2
332E0004-2A0A-41B1-B016-0DB80FDDA901,8/18/2015,8/17/2018,Graduated,Master of Arts,Clinical Mental Health Counseling,3.95
A8377C57-506B-4907-A5A1-0DBB9CF95B16,,6/9/2000,Graduated,Master of Arts,Marriage & Family Therapy,4.06
C2269592-5EFD-4F42-8B66-0DD5BA065D5F,8/3/2012,5/10/2013,,Bachelor of Arts,Psychology,3.51
FAF8A06A-36C0-4BDE-9F62-0DF37BE9ECB7,,5/5/2007,Graduated,Bachelor of Arts,Health Care Administration,3.76
70DA1416-9A92-4A98-B480-0DF5E5A892A3,8/13/2014,3/3/2017,Graduated,Master of Arts,Clinical Mental Health Counseling,3.8
D7893823-F993-4461-9D2B-0E0B4CEE5346,8/23/2016,5/12/2018,Graduated,Master of Arts,MA: School Counselor & Consultant,3.96
D3B6AAD5-83C0-4D1D-ACD5-0E1DDE547EFE,,6/10/1994,Graduated,Bachelor of Science,Managerial Leadership,4
2532FAFD-3A18-4AF7-A04C-0E21BBCF78C3,,5/5/2007,,Bachelor of Arts,Accounting,3.59
2EC0B702-66EC-45C8-8402-0E6452D4009D,,6/11/1999,Graduated,Master of Arts,Marriage & Family Therapy,3.89
B60E36F3-3B4A-4839-BF74-0E763CCE54D0,8/19/2011,5/5/2012,,Bachelor of Arts,Business Administration,3.26
E85DB9F4-EE3A-4536-9051-0E829C4EBAA5,8/7/2013,8/24/2014,,Bachelor of Arts,Interdisciplinary Studies,3.91
649580C9-EC2D-49DD-8A98-0E86DACB839A,10/30/2014,5/12/2018,Graduated,Bachelor of Science,Exercise Science,3.53
A314ED37-A00A-4081-83BA-0E9CF013ECFC,8/5/2014,8/23/2015,,Master of Education,MEd: Curriculum & Instructional Technology,1.55
A314ED37-A00A-4081-83BA-0E9CF013ECFC,5/21/2012,5/10/2014,,Bachelor of Arts,Teacher Education,3.55
0455C7FA-2F77-490F-BE08-0EAADE116897,8/14/2013,5/7/2016,Graduated,Master of Arts,Clinical Mental Health Counseling,4
0455C7FA-2F77-490F-BE08-0EAADE116897,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.49
01D08A01-42D2-4B59-9B02-0EC633BBECA8,8/24/2012,5/11/2013,,Bachelor of Science,Psychology,2.12
72C71A6D-FFA6-4E34-A73B-0ECD6006FE89,,6/11/1999,Graduated,Bachelor of Arts,Psychology,3.55
ACB4E12E-CA2B-4C01-A5AC-0ECD9031C1DA,,5/7/2011,Graduated,Undergraduate Certificate,TESOL,3.51
981131BF-1F00-4BFB-9E2E-0ED1194C3DA3,,6/15/2001,Graduated,Bachelor of Arts,Elementary Education,4.08
91A13422-E4F2-456F-8214-0EDB5E153FF3,1/7/2013,5/10/2014,,Bachelor of Arts,Interdisciplinary Studies,2.47
CB289BD0-C838-47B3-8BFF-0F13436E28BB,,6/9/2000,Graduated,Bachelor of Arts,Elementary Education,3.71
F9637393-4DA7-4CA2-B6B6-0F1B1E3D036A,8/23/2018,8/17/2018,Graduated,Bachelor of Science,Nursing,3.97
2F44C366-71F0-4D31-B2CE-0F38CBD5BFC5,8/22/2019,5/9/2020,Graduated,Master of Arts,Teaching,3.65
8BE9CEB6-F7CA-4A6F-A5A9-0F465EB0AA9E,,6/11/1993,Graduated,Bachelor of Science,Managerial Leadership,3.33
1C86BD55-2F9F-4871-BA28-0F622F6285C6,,5/5/2007,Graduated,Bachelor of Arts,Psychology,3.86
4A5A481A-D2F8-4B00-9F24-0F6374D0A246,10/27/2014,12/15/2017,Graduated,Bachelor of Arts,Communication,3.66
F17D7A38-CFFF-4007-A46A-0F68B65AB10C,10/5/2012,5/10/2013,,Master of Business Admin,Master of Business Administration,2.21
F17D7A38-CFFF-4007-A46A-0F68B65AB10C,,5/9/2009,,Bachelor of Arts,Health Care Administration,3.05
DB6E074A-A279-46C4-8BFA-0F969F31ABE5,11/20/2018,5/11/2019,Graduated,Bachelor of Science,Business Administration,2.91
6BD50E5D-F9B4-4454-860E-0FA1EEB457AD,9/27/2017,5/9/2020,Graduated,Bachelor of Science,Nursing,3.66
AFC820D5-6A33-43BD-8CA5-0FAA9C2460A0,,12/10/2010,Graduated,Bachelor of Arts,Health Care Administration,3.98
B736C84F-9858-4B21-B915-0FB92BE8BDBF,,5/10/2008,Graduated,Bachelor of Arts,Health Care Administration,3.89
5BE981E4-4BFA-4F4A-A82F-0FDEC58E30F2,,7/29/2002,,Master of Arts,MA: School Counselor & Consultant,4
6534C6AF-251A-4723-9475-0FDFB3B39AD0,,8/31/2000,Graduated,Bachelor of Arts,Management,3.56
86D40A4A-0160-4CBE-A898-0FEA92185D4A,8/2/2018,5/9/2020,Graduated,Bachelor of Science,Nursing,4
C0CC00A8-A3E2-423C-A3A3-0FF396C74201,,6/14/2002,Graduated,Undergraduate Certificate,TESOL,3.8
EF712159-D4BE-4033-9AD1-100083968989,,6/13/1997,Graduated,Bachelor of Science,Business Administration,3.69
68F63692-EDC3-469C-8A34-100D3534E424,,8/29/2003,Graduated,Bachelor of Arts,Management,3.83
9916ADF9-E777-43EC-B137-1010D091BDA5,9/13/2013,5/9/2015,Graduated,Master of Arts,MA: School Counselor & Consultant,3.98
1545785A-5421-443A-A01F-1019D911A86E,1/2/2017,12/16/2016,Graduated,Bachelor of Science,Nursing,3.66
E24CB8CF-A49B-4644-A78B-101E93582D07,6/19/2018,12/13/2019,,Bachelor of Science,Teacher Education: Secondary,3.85
4B31A056-F42D-4A65-BF89-104D12F1975B,,6/9/2000,,Bachelor of Arts,Management,3.15
4B31A056-F42D-4A65-BF89-104D12F1975B,,12/14/2007,Graduated,Master of Arts,Professional Counseling,3.88
A72C2CB5-AF02-4C54-9B45-104DAACF1687,8/12/2014,5/7/2016,Graduated,Master of Arts,MA: School Counselor & Consultant,3.78
927E5C15-4D65-477C-823F-1076DE9EAAB7,,6/11/1999,Graduated,Bachelor of Arts,Management,4.13
F7A7CB7D-8AE6-4A8A-A5C3-10CC59677D65,4/25/2017,12/13/2019,Graduated,Bachelor of Science,Psychology,2.87
35F7EC4B-693B-40AC-BE2E-10DE2A3D079F,,6/11/2004,,Bachelor of Arts,Management,3.95
987BB36E-A042-4D04-B392-10F72C27722F,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,3
CF1F87E0-4FCF-4FAD-B9CC-110F6454D326,8/28/2015,12/11/2015,Graduated,Bachelor of Science,Accounting,3.82
EF7CAA2D-50BC-41DE-8075-111B3C489262,8/19/2016,5/12/2018,Graduated,Bachelor of Science,Business Administration,3.88
95D89C6A-8083-4797-9ED3-112A1BA999E5,,6/13/1997,,Bachelor of Arts,Management,3.17
5EC6F247-E120-4CF3-9763-112B457D24CB,,5/5/2007,Graduated,Bachelor of Arts,Management,3.64
1D0BDC5E-CA84-4FFA-A582-11303D734A28,7/28/2015,5/11/2018,Graduated,Bachelor of Science,Accounting,3.58
DE31838D-B20C-4772-9BE5-11330911A366,8/16/2018,5/9/2020,Graduated,Master of Arts,MA: School Counselor & Consultant,4
5006AB3F-52F9-417E-B633-113D6782A371,,12/12/2008,Graduated,Master of Arts,Community Counseling,3.84
A6F697A7-2B52-4A25-BCC9-118DC0718302,6/21/2016,5/6/2017,Graduated,Master of Arts,Teaching,3.88
213404C2-A17E-4D57-80F1-11918D7B207B,8/17/2011,8/23/2015,,Bachelor of Arts,Psychology,2.68
C061DF35-CB8D-4432-9A56-1192FA724621,8/7/2012,5/9/2015,Graduated,Master of Arts,Clinical Mental Health Counseling,3.95
C061DF35-CB8D-4432-9A56-1192FA724621,,5/7/2011,,Bachelor of Arts,Communication,3.36
38DB2840-39C3-4C72-91BF-11989D0E3ED6,12/11/2019,12/13/2019,,Bachelor of Arts,Undecided/Undeclared,0
42A32178-DA2E-4D8D-BF7A-11B54063EAFB,,5/10/2008,Graduated,Bachelor of Arts,Health Care Administration,3.49
113FFFB1-5127-47D0-83D7-11BF0C87365F,,8/17/2007,Graduated,Bachelor of Arts,Accounting,3.76
A8587D97-6F02-4C86-A261-11CC09A66FFE,,6/13/1997,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.81
2F313E3D-9E5B-41AD-8FEF-11EFC1F71E3C,8/20/2015,5/6/2017,Graduated,Master of Arts,Teaching,3.79
FED041B2-832B-4B42-B576-11F9B6EA09F8,1/4/2012,5/10/2014,,Bachelor of Science,Exercise Science,2.89
D99A27F5-2F85-4268-A268-11FAD2AFE131,,5/5/2006,Graduated,Bachelor of Arts,Business Administration,3.82
90945C7B-2A55-4B03-978A-1201862202AC,,6/11/1999,Graduated,Bachelor of Arts,Elementary Education,3.53
B6072BDF-5405-463D-96B1-1206236D6152,12/21/2015,8/11/2017,,Bachelor of Science,Nursing,3.35
A5BDB530-AE5B-40BB-A7A0-12192015ED4D,1/4/2018,12/15/2017,Graduated,Bachelor of Science,Business Administration,3.65
240F181C-2156-4C21-A638-121FF289E03F,,12/14/2007,Graduated,Bachelor of Arts,Human Services,3.53
E7144F4A-FE7F-4FB4-86D0-122D275BD026,5/6/2020,8/14/2020,Graduated,Bachelor of Science,Nursing,3.78
116F6351-9D77-4C3D-8872-123681077A00,1/5/2015,5/9/2015,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.34
39415B32-082D-4407-85CC-123947D0F0DC,9/14/2012,12/14/2012,,Master of Business Admin,Master of Business Administration,3.37
39415B32-082D-4407-85CC-123947D0F0DC,,8/29/2003,,Bachelor of Arts,Management,3.47
38F8765E-2235-49A4-9475-12418288E7A7,,8/17/2007,Graduated,Bachelor of Arts,Management,3.95
FB58F603-394E-43E7-A4A6-12553EAB385E,,6/11/2004,Graduated,Bachelor of Arts,Bible & Christian Ministry Studies,3.85
77336A78-DC85-47DE-A879-127C5C629F62,10/3/2016,12/16/2016,,Bachelor of Science,Psychology: General,0
6EF481B3-C852-4673-A6A3-129CA17AB1B1,,5/5/2007,Graduated,Bachelor of Arts,Management,3.93
CCD14931-5495-45E4-9074-12A472AF04EE,8/17/2016,5/12/2018,Graduated,Master of Arts,MA: School Counselor & Consultant,3.97
6991000C-79CC-48EF-B733-12AF87CC6749,9/11/2015,12/16/2016,,Bachelor of Science,Nursing,3.95
6991000C-79CC-48EF-B733-12AF87CC6749,2/26/2013,5/10/2014,,Master of Education,MEd: Curriculum & Instructional Technology,3.96
6991000C-79CC-48EF-B733-12AF87CC6749,,6/10/1994,,Bachelor of Science,Managerial Leadership,3.95
8605ED10-CB33-4548-B848-12BA4AC84A04,8/5/2014,5/12/2018,Graduated,Bachelor of Science,Teacher Education,3.54
5E52CC43-85E7-4754-AA85-12BFB0728338,,5/6/2005,Graduated,Master of Arts,Professional Counseling,3.79
868EFD4D-DACD-4EF9-B317-12E62EBCBE60,,6/9/2000,Graduated,Bachelor of Arts,Bible & Christian Ministry Studies,3.3
47C8553E-823E-4957-85B3-12FAE2390F1C,4/4/2017,3/11/2019,,Bachelor of Science,Business Administration,2.81
5E6E0C61-8C44-46F9-8EBC-130513ABC1B5,8/28/2017,8/17/2018,,Master of Arts,Clinical Mental Health Counseling,3.62
6C6E9572-C044-434A-8C9A-13193B299C51,7/12/2018,5/8/2020,,Bachelor of Science,Biology,1.89
F4B665C0-141B-4C7C-BFF9-131B89DF8865,,5/5/2007,Graduated,Bachelor of Arts,Business Administration,3.17
F4B665C0-141B-4C7C-BFF9-131B89DF8865,,5/6/2005,Graduated,Associate of Arts,General Studies,3.17
362C3167-2A21-4AAB-BC6F-131BF7EBD86B,,6/10/1995,Graduated,Bachelor of Arts,Intercultural Studies,3.89
32992890-5C92-440F-82EC-1329C7749565,9/29/2011,12/14/2012,Graduated,Bachelor of Arts,Psychology: General,2.22
BEE2B925-AB9F-4750-813F-13305F27B7DD,,12/15/2006,,Bachelor of Arts,Management,3.73
6CEF6628-FD20-458B-96DD-133260F0BCCE,6/27/2019,5/9/2020,Graduated,Master of Arts,Teaching,4
7EB08B43-ABE9-4AC2-B486-133262391AB9,8/5/2014,5/8/2015,,Bachelor of Arts,Music: Music Industry,3.83
8C50FBDB-EAD9-4DBA-A0C8-1334A895FBFE,,6/9/2000,,Bachelor of Arts,Elementary Education,3.51
8C50FBDB-EAD9-4DBA-A0C8-1334A895FBFE,,7/16/2004,Graduated,Master of Arts,MA: School Counselor & Consultant,3.3
FAF679C7-AF5E-49ED-B1A2-133614E1815D,,5/5/2007,Graduated,Bachelor of Arts,Teacher Education,3.8
19560AB8-833F-4F09-ADE4-133BF08A1CD4,,12/14/2007,Graduated,Bachelor of Arts,Teacher Education:Secondary,3.78
C1949A17-581E-4F7B-9F8B-135CE3D9E54A,8/15/2013,5/9/2015,,Master of Arts,MA: School Counselor & Consultant,3.96
66319CFA-248D-43F9-8494-136185EB3B64,9/17/2015,5/5/2017,,Bachelor of Science,Psychology: General,2.35
0B6C38AD-B064-48F0-BED6-136F4BF22C24,,5/7/2011,,Master of Arts,MA: School Counselor & Consultant,3.89
F2128AC8-89D4-4C12-BAE5-13724FDA6F4C,,8/17/2007,,Bachelor of Arts,Management,3.94
4B3DBEF4-08B1-4360-B8BF-137F9D6C620A,5/29/2015,12/16/2016,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.7
F1098CFA-2700-4064-B0F0-13D780B8C6DD,,7/16/2004,Graduated,Master of Arts,MA: School Counselor & Consultant,3.75
EEBB045D-A4F2-4757-A0C2-13E1F8AD257B,10/17/2012,5/10/2013,,Bachelor of Arts,Psychology,1.48
AFBBB162-A2D9-4C8E-90AF-13E52189D506,7/11/2017,12/14/2018,,Bachelor of Science,Business Administration,3.29
919C8B81-84B1-4DF1-AC92-13E5F8546478,6/19/2011,4/25/2001,,Bachelor of Arts,Business Administration: Management,2.39
8F375BE7-2568-41C4-8A36-13F64CAACB23,,6/9/2000,Graduated,Bachelor of Arts,Management,4.02
61566446-5209-4FE5-B01E-140D0458056C,,5/7/2011,Graduated,Bachelor of Arts,Accounting,3.65
43B4CEFB-94FE-48A0-BF98-140DDC030B02,12/13/2011,8/24/2012,,Bachelor of Arts,Psychology,3.87
B613B0B3-4FD0-431A-8BC7-1426883B9EA3,,5/10/2008,Graduated,Bachelor of Arts,Teacher Education: Elementary,3.97
FEB5D54F-7C97-4621-84AF-142EAF9BA071,,12/7/2001,Graduated,Bachelor of Arts,Management,3.77
99146330-FFED-4B79-8A1B-1440028D8DD6,,12/12/2003,Graduated,Undergraduate Certificate,TESOL,3.75
96828B83-C32E-4EED-8DDE-1441E4E7B9CF,8/30/2017,8/11/2017,Graduated,Bachelor of Science,Nursing,3.92
8D8D74F5-B03F-4ADC-8375-14509D2CA832,6/19/2011,4/2/2001,,Bachelor of Arts,Business Administration: Management,2.43
2E3FFC57-115C-4782-9A75-146905390818,8/14/2015,8/17/2018,Graduated,Master of Arts,Clinical Mental Health Counseling,3.77
2E3FFC57-115C-4782-9A75-146905390818,9/27/2013,8/23/2015,,Bachelor of Arts,Psychology,3.34
1804D87F-04FA-4026-A55C-14A82810BEF8,5/9/2014,5/9/2015,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.8
1804D87F-04FA-4026-A55C-14A82810BEF8,,5/7/2011,,Bachelor of Arts,Teacher Education:Secondary,3.02
97CD3056-B509-4C1E-AA9D-14B4B065621E,,6/13/2003,Graduated,Bachelor of Science,Computer Information Systems,3.65
36C2D6FD-51C3-4A3A-A972-14C3678C050E,8/15/2011,5/7/2016,Graduated,Bachelor of Arts,Psychology,2.65
F8115960-517F-42EA-8BFD-14EB0FCCA32F,7/27/2012,5/11/2013,Graduated,Bachelor of Arts,Business Administration,2.76
29F12BFB-814B-44CC-A241-152C57B1FFAF,8/19/2011,9/12/2011,,Bachelor of Arts,Interdisciplinary Studies,1.88
EBB46075-238C-4B08-AF42-15420FED2EBE,7/7/2015,5/11/2019,Graduated,Bachelor of Science,Exercise Science,3.6
D5A0659C-EB6B-4FAC-88D6-155997FB927A,8/8/2018,5/8/2020,Unofficial Withdraw,Bachelor of Science,Interdisciplinary Studies,2.67
2AEE6D94-0E44-446E-B3B7-155CE5CCFD07,,8/30/2002,Graduated,Bachelor of Arts,Psychology,3.66
8A247488-0D56-463E-A654-155DB5F188DB,6/26/2017,5/11/2018,,Bachelor of Science,Psychology,3.65
22706618-5A13-4A0F-B805-158C46AAA993,7/14/2017,5/11/2018,,Bachelor of Science,Business Administration,3.02
D4FAC5EB-5487-4D79-B952-15CFEEA0C4E6,1/7/2014,12/12/2014,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.91
3BB82F5F-4BA7-4753-8D76-1605DBC45B19,,6/9/2000,Graduated,Bachelor of Arts,Management,3.87
E72A53BF-BD94-4073-9467-161D933573F7,3/26/2015,5/8/2015,,Bachelor of Arts,Business Administration: Management,0
BE7D29BA-5997-4C57-A0AE-16311A26113B,,12/13/2002,,Bachelor of Arts,Management,3.91
BE7D29BA-5997-4C57-A0AE-16311A26113B,,7/5/2005,Graduated,Master of Arts,MA: School Counselor & Consultant,3.77
0DAD4EA5-AD1F-460B-A709-165D35F81A42,,5/7/2011,Graduated,Undergraduate Certificate,TESOL,4
8FBA1C59-C762-4D54-AB14-1670585AC803,12/9/2015,12/15/2017,Graduated,Bachelor of Arts,Communication,3.58
C59DBFFE-09D4-4A0B-94A3-169B2994062E,8/26/2014,12/13/2013,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.59
2FB6236E-7D7D-493B-9EDA-16A448D10F8B,8/5/2014,12/12/2014,,Bachelor of Science,Undecided/Undeclared,1.72
4411CC76-DD2D-4F40-A06E-16BA49ED48C5,3/25/2015,8/23/2015,,Bachelor of Arts,Business Administration: Management,4
05E3AC9A-2AC8-4ABE-B80B-16BAA8EF2970,8/24/2012,8/25/2013,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.74
DAE7C1E3-39AF-48DB-80FD-16BDECB9AA57,,12/10/2010,Graduated,Master of Arts,Community Counseling,3.97
A0FF3B15-F75D-4894-9B9F-16CC70FC1027,,12/12/2008,Graduated,Undergraduate Certificate,TESOL,2.87
41EE3BFA-6610-4E64-9339-16DF5454F041,,5/9/2009,Graduated,Bachelor of Arts,Accounting,3.56
9A2B7BBD-2F26-4A40-8A97-16E001930652,7/20/2015,5/11/2019,Graduated,Bachelor of Science,Business Administration,3.02
C6780AB5-BD08-4A7D-8959-16F1369FFB22,6/13/2017,5/11/2019,Graduated,Bachelor of Science,Teacher Education,3.59
2DD96027-66A0-4965-B5BC-16FA2B78CF32,,6/11/1993,,Master of Arts,Marriage & Family Therapy,
4A9B3AF8-A001-4132-A0AB-1732E1ADB0D9,8/2/2013,8/23/2015,,Bachelor of Arts,Business Administration,3.2
5697279A-DA25-4BA4-B6A0-17386FD7DCDD,,6/14/1996,,Bachelor of Science,Managerial Leadership,4.07
F37BD3F0-BB28-4696-B4F2-174692B95071,,5/9/2009,,Bachelor of Arts,Human Services,3.98
F37BD3F0-BB28-4696-B4F2-174692B95071,,5/7/2011,Graduated,Master of Arts,MA: School Counselor & Consultant,4
51691BEC-7C24-4943-9FDA-1749F133D693,7/18/2019,12/13/2019,,Bachelor of Science,Interdisciplinary Studies,3.25
CB7C02BA-7E9F-46C9-A9DF-174DB9BF11D9,8/28/2017,12/13/2019,Graduated,Master of Arts,Clinical Mental Health Counseling,3.93
44BAB0FF-DCC4-4CB7-BF7C-175065154915,1/8/2018,5/9/2020,Graduated,Master of Arts,Clinical Mental Health Counseling,3.92
10A248F3-5396-4B9B-972A-175AE52DA1E1,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Teacher Education,3.46
70ABD778-9402-40F6-B870-175EE2ADC26E,,8/5/2005,Graduated,Master of Arts,Professional Counseling,3.92
7DBD79B6-8D4A-4EB3-B73B-17625D6C74B9,8/12/2011,12/16/2011,Graduated,Bachelor of Arts,Psychology: General,2.95
A0B09125-6FBF-40E0-AEB0-17752CA0A688,6/7/2016,5/6/2017,Graduated,Master of Arts,Teaching,3.86
7CE335DD-6805-4C23-AB91-177BBD5344A4,1/4/2018,12/15/2017,,Bachelor of Science,Business Administration,3.3
D914905B-3E4B-4DBD-B514-177C14A89B58,,6/10/1994,Graduated,Bachelor of Science,Managerial Leadership,4
617E6E69-7792-4D82-81BE-17910F1F6966,,8/17/2007,Graduated,Bachelor of Arts,Management,3.95
670D8C09-25C8-4E18-A660-1792A34F9134,,6/14/1996,Graduated,Bachelor of Arts,Managerial Leadership,4.05
37DBCC9D-E4BD-4E18-AD23-179BFD46FB7C,,6/13/1997,Graduated,Bachelor of Arts,Speech Communication & Elementary Education,3.38
40E2324A-ACA8-4F07-8136-17A611A282F4,,5/5/2007,Graduated,Bachelor of Arts,Teacher Education,3.49
F9448B90-8231-4E8D-9815-17B3E54C35D3,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Teacher Education,2.43
FF17164F-7287-46F4-A37F-17D49D2348FC,12/6/2012,12/13/2013,,Master of Business Admin,Master of Business Administration,4
8CE0AEDE-9F13-4834-A960-17E1D741EEC7,6/12/2018,5/11/2019,,Master of Arts,Teaching,3.08
7379DE12-06B0-4A87-AA5F-17E793407DC8,4/23/2015,5/6/2016,,Bachelor of Science,Criminal Justice,2.31
3CA28D09-5014-4AFA-A882-17F5868EDFD3,,6/12/1998,Graduated,Bachelor of Arts,Management,3.57
DD29BFDD-7E12-494A-A153-18297B4B2235,2/16/2016,5/11/2019,Graduated,Bachelor of Science,Business Administration,3.92
3A57AF4A-2A19-4230-834B-18307D314E15,6/19/2015,5/6/2017,Graduated,Bachelor of Science,Business Administration,3.86
D6C37234-2D9B-450D-BE4F-18431248B575,,12/14/2007,Graduated,Master of Arts,Professional Counseling,3.92
393E7367-B44E-4655-92EB-1844A32999D9,,7/16/2004,Graduated,Master of Arts,MA: School Counselor & Consultant,3.59
ECD9D8A2-0009-41A9-A0D0-18450F3D5523,5/9/2012,8/25/2013,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.74
ECD9D8A2-0009-41A9-A0D0-18450F3D5523,8/19/2011,5/5/2012,,Bachelor of Arts,Teacher Education,3.61
A47BBA14-9D21-47E9-98A3-1851D721D03A,8/12/2011,12/14/2012,Graduated,Master of Arts,Community Counseling,3.47
BF952DD3-740F-45DB-B57E-1859CFA05126,6/7/2013,5/8/2015,,Bachelor of Science,Teacher Education: Elementary,2.57
DF80518E-C840-413C-8EA1-18643EB7437C,8/28/2017,5/9/2020,Graduated,Master of Arts,Clinical Mental Health Counseling,3.93
D547F931-D19A-4A20-9769-1872D04626FF,,8/31/2004,Graduated,Bachelor of Arts,Management,3.81
DFF6D3C0-DED5-4FAD-BB2E-189DA44A6926,1/4/2018,5/11/2018,,Bachelor of Science,Business Administration,1.15
7F310A71-7F1F-4068-ACEF-189F5A1EB1DA,10/9/2013,12/11/2015,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.97
333F2CB1-9C39-417C-85FE-18AF9BB71A74,2/15/2013,12/12/2014,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.4
90322C81-A3A5-43FB-A75A-18DE1ED80815,,8/31/2004,Graduated,Bachelor of Science,Computer Information Systems,3.14
B99A99C8-222C-461B-9813-18EDFE3F470D,,6/15/2001,Graduated,Bachelor of Arts,Elementary Education,3.71
4BF4E34C-6CF3-4CBF-BCDD-18F0D4A5DD5A,,8/26/2011,,Bachelor of Arts,Business Administration,2.9
31630126-02D4-46B2-A58F-18F18AF2A78D,,5/5/2007,Graduated,Bachelor of Arts,Teacher Education: Elementary,3.93
F757BDE9-636F-4F22-8D4E-18F69958E03C,5/13/2014,12/14/2018,Graduated,Bachelor of Arts,Business Administration,2.79
5A229638-AE57-4215-A19B-18F8D41B22F9,12/11/2013,5/10/2014,Graduated,Bachelor of Science,Exercise Science,3.8
FC13A26D-5B25-44D9-97C5-18FEFD5350AB,,6/15/2001,Graduated,Bachelor of Arts,Elementary Education,3.57
29353BD1-9D41-402D-B86B-1937A4E70A8C,4/23/2019,5/9/2020,Graduated,Master of Arts,Leadership: Higher Education,4
29353BD1-9D41-402D-B86B-1937A4E70A8C,4/12/2018,5/11/2019,,Bachelor of Science,Interdisciplinary Studies,4
D06CCCD9-295D-4EAD-A092-194F531D9559,,8/17/2007,Graduated,Bachelor of Arts,Management Information Systems,3.61
FF74537B-6A6B-4010-B87D-1951102F6D17,,6/15/2001,Graduated,Undergraduate Certificate,Elementary Education Licensure,3.82
4B56355A-95F3-480D-83AA-1968EA5A55AB,6/22/2015,5/6/2017,Graduated,Bachelor of Arts,Teacher Education,3.85
FBEF6327-A001-43B5-A2A8-1973613BACB7,,12/12/2008,Graduated,Bachelor of Arts,Accounting,3.88
ECBF723A-820C-4348-86B6-19875B3D1606,,5/5/2007,Graduated,Bachelor of Arts,Teacher Education,3.98
C559911C-1CE3-4A46-80F4-1989F96A3503,,6/11/1999,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.82
74B468AE-C046-4889-AE5B-199174FE542A,8/15/2011,5/4/2012,,Bachelor of Arts,Psychology,1.74
